name,parent,material_design,mass_estimate_g,uncertainty_fraction,method,volume_mm3,center_mm,watertight,measured,material_verified_by_procurement
V13_HEAD_REAR_HEAD,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.12383932905445866,0.35,CAD volume x assumed solid density; not sliced or weighed,15.775710707574353,"[-40.50100594758989, 7.131380760846922e-16, 225.27766227722518]",True,False,False
V13_HEAD_REAR_M2x20,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.490067260771007,0.35,CAD volume x assumed solid density; not sliced or weighed,62.42895041668879,"[-40.501009672880166, -2.1558990914984893e-08, 235.97764968872056]",True,False,False
V13_HEAD_REAR_WASHER,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.044419882834048637,0.35,CAD volume x assumed solid density; not sliced or weighed,5.65858380051575,"[-40.50100594758985, 1.74619397140735e-15, 226.22767090798112]",True,False,False
V13_Microduck_Head_Pan,BODY_jaw_soft,PA12,23.902362289302435,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,23433.688168885772,"[10.254210987163155, -1.4151473210173946, 219.8398550386502]",True,False,False
WEACT_CLIP_M2x8_0,MODULE_COMPACT_ELECTRONICS,PA66 nylon fastener design assumption,0.04919680126973604,0.35,CAD volume x assumed PA66 density 1.14; preload/creep unverified,43.155088833101786,"[-33.01254418869917, -13.799999676292371, 124.9999972891878]",True,False,False
WEACT_CLIP_M2x8_1,MODULE_COMPACT_ELECTRONICS,PA66 nylon fastener design assumption,0.04919679861930674,0.35,CAD volume x assumed PA66 density 1.14; preload/creep unverified,43.15508650816381,"[-33.012544460063566, 13.800001726185876, 124.99999728918596]",True,False,False
WEACT_CLIP_M2x8_2,MODULE_COMPACT_ELECTRONICS,PA66 nylon fastener design assumption,0.04919676688647654,0.35,CAD volume x assumed PA66 density 1.14; preload/creep unverified,43.15505867234784,"[-33.012545766975876, -13.799999676292039, 156.99999810406146]",True,False,False
WEACT_CLIP_M2x8_3,MODULE_COMPACT_ELECTRONICS,PA66 nylon fastener design assumption,0.04919676423607904,0.35,CAD volume x assumed PA66 density 1.14; preload/creep unverified,43.15505634743776,"[-33.012546038336296, 13.80000172617352, 156.999998104062]",True,False,False
WEACT_EDGE_CLIP_0,MODULE_COMPACT_ELECTRONICS,PA12 design assumption,0.08292841738693182,0.25,CAD volume x assumed solid density; not sliced or weighed,81.30236998718806,"[-34.00001062094671, -12.047352694682692, 124.99999832166185]",True,False,False
WEACT_EDGE_CLIP_1,MODULE_COMPACT_ELECTRONICS,PA12 design assumption,0.08292841206374824,0.25,CAD volume x assumed solid density; not sliced or weighed,81.30236476838063,"[-34.000010621547716, 12.047354406804793, 124.9999983234407]",True,False,False
WEACT_EDGE_CLIP_2,MODULE_COMPACT_ELECTRONICS,PA12 design assumption,0.08292847029067446,0.25,CAD volume x assumed solid density; not sliced or weighed,81.30242185360241,"[-34.00001062099241, -12.047352789216738, 156.999998000713]",True,False,False
WEACT_EDGE_CLIP_3,MODULE_COMPACT_ELECTRONICS,PA12 design assumption,0.08292846467289197,0.25,CAD volume x assumed solid density; not sliced or weighed,81.30241634597253,"[-34.00001062154783, 12.047354491637222, 156.99999799990442]",True,False,False
WEACT_EDGE_PAD_0,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.002419952507878877,0.25,CAD volume x assumed solid density; not sliced or weighed,1.9999607503131216,"[-31.000004541876194, -9.999999292194845, 124.99999460577965]",True,False,False
WEACT_EDGE_PAD_1,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.002419952507878877,0.25,CAD volume x assumed solid density; not sliced or weighed,1.9999607503131216,"[-31.000004541876194, 10.000002123415435, 124.99999460577965]",True,False,False
WEACT_EDGE_PAD_2,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.002419950704874726,0.25,CAD volume x assumed solid density; not sliced or weighed,1.9999592602270464,"[-31.00000454187432, -9.999999292194852, 156.99999798834324]",True,False,False
WEACT_EDGE_PAD_3,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.002419950704874726,0.25,CAD volume x assumed solid density; not sliced or weighed,1.9999592602270464,"[-31.00000454187432, 10.000002123415417, 156.99999798834324]",True,False,False
WEACT_F411_MCU_ENVELOPE,MODULE_COMPACT_ELECTRONICS,Component included in F411 assembly,0,0,Included in WEACT_F411_V31_PCB,49.000102326279205,"[-33.30001367330297, 4.842877530109035e-07, 140.99999722838396]",True,False,False
WEACT_F411_USB_C_ENVELOPE,MODULE_COMPACT_ELECTRONICS,Component included in F411 assembly,0,0,Included in WEACT_F411_V31_PCB,215.99965471025644,"[-34.40000994205491, 9.499490403186428e-07, 117.5949966609478]",True,False,False
WEACT_F411_V31_PCB,MODULE_COMPACT_ELECTRONICS,FR4/copper/electronic mixed assembly,6,0.35,"Provisional complete board mass, weigh required",1705.7179903536028,"[-32.00000656843224, -7.188667439095298e-09, 141.02600291465671]",True,False,False
WEACT_TOP_PAD_0,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.0012100213299836174,0.25,CAD volume x assumed solid density; not sliced or weighed,1.000017628085634,"[-32.90001435279663, -9.999999292194824, 124.9999946057795]",True,False,False
WEACT_TOP_PAD_1,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.0012100213299836174,0.25,CAD volume x assumed solid density; not sliced or weighed,1.000017628085634,"[-32.90001435279663, 10.000002123415491, 124.9999946057795]",True,False,False
WEACT_TOP_PAD_2,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.0012100204284479581,0.25,CAD volume x assumed solid density; not sliced or weighed,1.0000168830148415,"[-32.900014352796234, -9.999999292194845, 156.9999979883432]",True,False,False
WEACT_TOP_PAD_3,MODULE_COMPACT_ELECTRONICS,TPU95A design assumption,0.0012100204284479581,0.25,CAD volume x assumed solid density; not sliced or weighed,1.0000168830148415,"[-32.900014352796234, 10.000002123415406, 156.9999979883432]",True,False,False
ankle_left__032,BODY_ankle_left,PA12,8.404962500315497,0.25,Nominal CAD volume x assumed density; not sliced or weighed,8240.1593140348,"[-63.46980618369507, 44.0388916154829, 14.700048599365926]",True,False,False
ankle_right__077,BODY_ankle_right,PA12,8.404851264587203,0.25,Nominal CAD volume x assumed density; not sliced or weighed,8240.050259399219,"[-63.46972398424191, -44.03876310243307, 14.700050187292005]",True,False,False
foot_left__030,BODY_ankle_left,PA12,11.64623014001617,0.25,Nominal CAD volume x assumed density; not sliced or weighed,11417.872686290362,"[-54.86360866119504, 41.382089680983384, 9.283560866656288]",True,False,False
foot_right__081,BODY_ankle_right,PA12,11.646177999609101,0.25,Nominal CAD volume x assumed density; not sliced or weighed,11417.821568244217,"[-54.86356458114035, -41.38205704471662, 9.283557754141235]",True,False,False
hip_l__018,BODY_hip_l,PA12,4.787756498010573,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,4693.8789023862455,"[-47.95596740107446, 29.776191783655232, 98.60665793484199]",True,False,False
hip_l__066,BODY_hip_l_2,PA12,4.7877429161609495,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,4693.865616292055,"[-47.956001990331885, -29.776258550766393, 98.60688159009166]",True,False,False
leg__025,BODY_leg,PA12,3.6044377310266076,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,3533.7623769545808,"[-76.14234321120077, 31.72861875808114, 48.00498653347657]",True,False,False
leg__075,BODY_leg_2,PA12,3.6044388457081245,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,3533.7636742806244,"[-76.14230009493005, -31.728623905391903, 48.005019920586314]",True,False,False
lens__043,BODY_jaw_soft,Optical assembly mass assumed,3,0.5,CAD volume x assumed solid density; not sliced or weighed,2803.024457642219,"[64.262679492309, -0.09136202883019946, 245.28120477201534]",True,False,False
m12_lens_holder__059,BODY_jaw_soft,PA12 design assumption,1.1196791032354414,0.5,CAD volume x assumed solid density; not sliced or weighed,1097.7246110151384,"[54.038462144834476, -0.09136280968387032, 245.24685095289595]",True,False,False
motor_support__047,BODY_jaw_soft,PA12,7.273798093547674,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,7131.175299448886,"[8.252995910955677, -2.215767276705818, 236.33338150815567]",True,False,False
neck_pitch__037,BODY_neck_pitch,PA12,4.785299670516667,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,4691.470881079683,"[8.813574986145909, 2.5847821367571856e-05, 205.7008472073314]",True,False,False
seeed_bearing__configuration__22x16x4__001,V12_Hip_Module,Steel estimate; hardware grade not verified,3.8698594734269665,0.35,CAD volume x assumed solid density; not sliced or weighed,492.9757290989766,"[-58.99998464889814, 17.49997767839904, 114.18198089756142]",True,False,False
seeed_bearing__configuration__22x16x4__012,V12_Hip_Module,Steel estimate; hardware grade not verified,3.8698595352781733,0.35,CAD volume x assumed solid density; not sliced or weighed,492.97573697811123,"[-58.999984832031004, -17.500022441201818, 114.18198089461384]",True,False,False
seeed_bearing__configuration__22x16x4__015,BODY_yaw2roll,Steel estimate; hardware grade not verified,3.86985741146495,0.35,CAD volume x assumed solid density; not sliced or weighed,492.9754664286561,"[-44.49998289609697, 17.499974106613138, 99.68201585087986]",True,False,False
seeed_bearing__configuration__22x16x4__017,BODY_hip_l,Steel estimate; hardware grade not verified,3.8698583542653098,0.35,CAD volume x assumed solid density; not sliced or weighed,492.9755865306127,"[-61.00002419337506, 40.41245839754024, 97.67744334998596]",True,False,False
seeed_bearing__configuration__22x16x4__023,BODY_upper_leg_left,Steel estimate; hardware grade not verified,3.86985873048342,0.35,CAD volume x assumed solid density; not sliced or weighed,492.97563445648666,"[-83.36518712870806, 37.31407641980154, 62.26273764021574]",True,False,False
seeed_bearing__configuration__22x16x4__038,BODY_neck_pitch,Steel estimate; hardware grade not verified,3.8698565672193515,0.35,CAD volume x assumed solid density; not sliced or weighed,492.975358881446,"[8.898980634552673, -1.0761115379424331e-05, 215.38124276949617]",True,False,False
seeed_bearing__configuration__22x16x4__041,BODY_yaw_roll_motion,Steel estimate; hardware grade not verified,3.8698557810543677,0.35,CAD volume x assumed solid density; not sliced or weighed,492.97525873304045,"[-9.100981214581884, -1.3724585631145557e-05, 229.7812470160229]",True,False,False
seeed_bearing__configuration__22x16x4__042,BODY_yaw_roll_motion,Steel estimate; hardware grade not verified,3.8698557347565075,0.35,CAD volume x assumed solid density; not sliced or weighed,492.9752528352239,"[24.89901130703955, -1.1962607512731398e-05, 229.78124723258554]",True,False,False
seeed_bearing__configuration__22x16x4__065,BODY_bearing_roll,Steel estimate; hardware grade not verified,3.869857474702097,0.35,CAD volume x assumed solid density; not sliced or weighed,492.9754744843435,"[-44.49998292234484, -17.50002981353221, 99.68201572985268]",True,False,False
seeed_bearing__configuration__22x16x4__068,BODY_hip_l_2,Steel estimate; hardware grade not verified,3.8698592273430674,0.35,CAD volume x assumed solid density; not sliced or weighed,492.97569775070923,"[-61.00002800669473, -40.412497588995805, 97.67744173613532]",True,False,False
seeed_bearing__configuration__22x16x4__070,BODY_upper_leg_right,Steel estimate; hardware grade not verified,3.869858488691104,0.35,CAD volume x assumed solid density; not sliced or weighed,492.97560365491773,"[-83.3651942704445, -37.31411157404929, 62.26273600407336]",True,False,False
sole_left__028,BODY_ankle_left,TPU95A design assumption,7.562838116470592,0.25,CAD volume x assumed solid density; not sliced or weighed,6250.279435099663,"[-58.215267967279615, 40.872179579626724, 4.217595403452428]",True,False,False
sole_right__078,BODY_ankle_right,TPU95A design assumption,7.562844240450375,0.25,CAD volume x assumed solid density; not sliced or weighed,6250.2844962399795,"[-58.21538296531163, -40.87145506108954, 4.217696423268055]",True,False,False
trunk_base__004,V12_Hip_Module,PA12,1.6956700248764012,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,1662.4215263017543,"[-68.40133619455335, -7.985629582791994e-05, 116.97531226124923]",True,False,False
upper_leg_rigidity_plate__022,BODY_upper_leg_left,PA12,5.20142197664944,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,5099.432723797207,"[-87.25788011382151, 53.734012332248874, 88.49307432393643]",True,False,False
upper_leg_rigidity_plate__071,BODY_upper_leg_right,PA12,5.199065931358,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,5097.124204445737,"[-87.2586826077987, -53.72626329152026, 88.48711494011513]",True,False,False
yaw2roll__013,BODY_yaw2roll,PA12,3.2502710427819634,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,3186.5400478830293,"[-58.967068411889805, 17.500005963417927, 106.52736978720783]",True,False,False
yaw2roll__062,BODY_bearing_roll,PA12,3.2502710197630935,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,3186.5400843236603,"[-58.9670681253366, -17.499999351270596, 106.52736977521127]",True,False,False
yaw_roll_motion__039,BODY_yaw_roll_motion,PA12,4.332133246817592,0.25,Nominal CAD solid volume x assumed density; not sliced or weighed,4247.189259226799,"[7.336863302398099, -3.2193550355132343, 234.5326557667915]",True,False,False
JY61P_HEAD_PCB_ENVELOPE,BODY_jaw_soft,FR4/copper PCB envelope estimate,0.6596672614482486,0.5,Nominal CAD volume x assumed material density; not sliced or weighed,356.57689808013436,"[34.99999915806278, 9.351261537447774e-14, 260.8000030517572]",True,False,False
JY61P_HEAD_CAP_ENVELOPE,BODY_jaw_soft,Shield/components mixed envelope estimate,0.36191442993236705,0.5,Nominal CAD volume x assumed material density; not sliced or weighed,180.95721496618353,"[34.99999999999987, 0.0, 262.19999694824423]",True,False,False
JY61P_HEAD_EDGE_CLIP_-1,BODY_jaw_soft,PA12,0.03193163094582933,0.25,Nominal CAD volume x assumed material density; not sliced or weighed,31.30552053512679,"[34.9999999999999, -9.52649994587575, 262.19999694824423]",True,False,False
JY61P_HEAD_M2x6_-1,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.25407663501715616,0.25,Nominal CAD volume x assumed material density; not sliced or weighed,32.36645032065684,"[34.99999999999964, -10.499999999999892, 261.30940732583235]",True,False,False
JY61P_HEAD_M2_NUT_-1,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.09389947399489428,0.25,Nominal CAD volume x assumed material density; not sliced or weighed,11.96171643247061,"[35.00000000000046, -10.500000000000174, 258.0000000000072]",True,False,False
JY61P_HEAD_EDGE_CLIP_1,BODY_jaw_soft,PA12,0.031931630945829785,0.25,Nominal CAD volume x assumed material density; not sliced or weighed,31.305520535127243,"[34.99999999999945, 9.526499945875667, 262.1999969482394]",True,False,False
JY61P_HEAD_M2x6_1,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.2540766350171517,0.25,Nominal CAD volume x assumed material density; not sliced or weighed,32.36645032065627,"[34.99999999999967, 10.499999999999885, 261.3094073258363]",True,False,False
JY61P_HEAD_M2_NUT_1,BODY_jaw_soft,Steel estimate; hardware grade not verified,0.0938994739948925,0.25,Nominal CAD volume x assumed material density; not sliced or weighed,11.961716432470382,"[35.000000000000725, 10.500000000000243, 258.00000000000574]",True,False,False
